o_sa3_11,d_sa3_11,employed_persons,transport_class,o_lat,o_long,d_lat,d_long
12001,11903,93,Motor Vehicle,-33.8533650602052,151.114948338752,-33.9692086007189,151.077817320245
12001,11903,15,Other,-33.8533650602052,151.114948338752,-33.9692086007189,151.077817320245
12001,11903,17,Public Transport,-33.8533650602052,151.114948338752,-33.9692086007189,151.077817320245
12001,11904,142,Motor Vehicle,-33.8533650602052,151.114948338752,-33.9596663180164,151.133092511526
12001,11904,11,Other,-33.8533650602052,151.114948338752,-33.9596663180164,151.133092511526
12001,11904,3,Physical Activity,-33.8533650602052,151.114948338752,-33.9596663180164,151.133092511526
12001,11904,20,Public Transport,-33.8533650602052,151.114948338752,-33.9596663180164,151.133092511526
12001,12001,1309,At Home,-33.8533650602052,151.114948338752,-33.8533650602052,151.114948338752
12001,12001,3697,Motor Vehicle,-33.8533650602052,151.114948338752,-33.8533650602052,151.114948338752
12001,12001,842,Other,-33.8533650602052,151.114948338752,-33.8533650602052,151.114948338752
12001,12001,778,Physical Activity,-33.8533650602052,151.114948338752,-33.8533650602052,151.114948338752
12001,12001,355,Public Transport,-33.8533650602052,151.114948338752,-33.8533650602052,151.114948338752
12001,12002,16,At Home,-33.8533650602052,151.114948338752,-33.8705153662709,151.167939813105
12001,12002,1092,Motor Vehicle,-33.8533650602052,151.114948338752,-33.8705153662709,151.167939813105
12001,12002,145,Other,-33.8533650602052,151.114948338752,-33.8705153662709,151.167939813105
12001,12002,26,Physical Activity,-33.8533650602052,151.114948338752,-33.8705153662709,151.167939813105
12001,12002,132,Public Transport,-33.8533650602052,151.114948338752,-33.8705153662709,151.167939813105
12001,12003,12,At Home,-33.8533650602052,151.114948338752,-33.8857769634369,151.105689954718
12001,12003,2063,Motor Vehicle,-33.8533650602052,151.114948338752,-33.8857769634369,151.105689954718
12001,12003,331,Other,-33.8533650602052,151.114948338752,-33.8857769634369,151.105689954718
12001,12003,105,Physical Activity,-33.8533650602052,151.114948338752,-33.8857769634369,151.105689954718
12001,12003,264,Public Transport,-33.8533650602052,151.114948338752,-33.8857769634369,151.105689954718
12001,12101,24,At Home,-33.8533650602052,151.114948338752,-33.8071838005107,151.186877978662
12001,12101,914,Motor Vehicle,-33.8533650602052,151.114948338752,-33.8071838005107,151.186877978662
12001,12101,112,Other,-33.8533650602052,151.114948338752,-33.8071838005107,151.186877978662
12001,12101,13,Physical Activity,-33.8533650602052,151.114948338752,-33.8071838005107,151.186877978662
12001,12101,229,Public Transport,-33.8533650602052,151.114948338752,-33.8071838005107,151.186877978662
12001,12102,90,Motor Vehicle,-33.8533650602052,151.114948338752,-33.6219462774858,151.149688875005
12001,12102,8,Other,-33.8533650602052,151.114948338752,-33.6219462774858,151.149688875005
12001,12102,25,Public Transport,-33.8533650602052,151.114948338752,-33.6219462774858,151.149688875005
12001,12103,193,Motor Vehicle,-33.8533650602052,151.114948338752,-33.7347165093735,151.150972089722
12001,12103,9,Other,-33.8533650602052,151.114948338752,-33.7347165093735,151.150972089722
12001,12103,16,Public Transport,-33.8533650602052,151.114948338752,-33.7347165093735,151.150972089722
12001,12104,14,At Home,-33.8533650602052,151.114948338752,-33.8312879347314,151.226878575583
12001,12104,630,Motor Vehicle,-33.8533650602052,151.114948338752,-33.8312879347314,151.226878575583
12001,12104,104,Other,-33.8533650602052,151.114948338752,-33.8312879347314,151.226878575583
12001,12104,37,Physical Activity,-33.8533650602052,151.114948338752,-33.8312879347314,151.226878575583
12001,12104,592,Public Transport,-33.8533650602052,151.114948338752,-33.8312879347314,151.226878575583
12001,12201,36,Motor Vehicle,-33.8533650602052,151.114948338752,-33.8002745028312,151.269980926513
12001,12201,4,Other,-33.8533650602052,151.114948338752,-33.8002745028312,151.269980926513
12001,12201,10,Public Transport,-33.8533650602052,151.114948338752,-33.8002745028312,151.269980926513
12001,12202,3,At Home,-33.8533650602052,151.114948338752,-33.6398197181127,151.279287309094
12001,12202,41,Motor Vehicle,-33.8533650602052,151.114948338752,-33.6398197181127,151.279287309094
12001,12203,9,At Home,-33.8533650602052,151.114948338752,-33.7101675574682,151.229768250685
12001,12203,169,Motor Vehicle,-33.8533650602052,151.114948338752,-33.7101675574682,151.229768250685
12001,12203,13,Other,-33.8533650602052,151.114948338752,-33.7101675574682,151.229768250685
12001,12203,3,Physical Activity,-33.8533650602052,151.114948338752,-33.7101675574682,151.229768250685
12001,12203,24,Public Transport,-33.8533650602052,151.114948338752,-33.7101675574682,151.229768250685
12001,12301,27,Motor Vehicle,-33.8533650602052,151.114948338752,-34.0552610782984,150.719745897923
12001,12302,79,Motor Vehicle,-33.8533650602052,151.114948338752,-34.078120545458,150.85353303744
12001,12302,12,Other,-33.8533650602052,151.114948338752,-34.078120545458,150.85353303744
12001,12302,6,Public Transport,-33.8533650602052,151.114948338752,-34.078120545458,150.85353303744
12001,12303,3,Public Transport,-33.8533650602052,151.114948338752,-34.14543776574,150.612559037094
12001,12401,26,Motor Vehicle,-33.8533650602052,151.114948338752,-33.6370067871707,150.425791334756
12001,12403,3,At Home,-33.8533650602052,151.114948338752,-33.8114269982528,150.678777279019
12001,12403,131,Motor Vehicle,-33.8533650602052,151.114948338752,-33.8114269982528,150.678777279019
12001,12403,12,Other,-33.8533650602052,151.114948338752,-33.8114269982528,150.678777279019
12001,12403,9,Public Transport,-33.8533650602052,151.114948338752,-33.8114269982528,150.678777279019
12001,12404,17,Motor Vehicle,-33.8533650602052,151.114948338752,-33.6239588232779,150.746541263663
12001,12404,3,Other,-33.8533650602052,151.114948338752,-33.6239588232779,150.746541263663
12001,12404,3,Public Transport,-33.8533650602052,151.114948338752,-33.6239588232779,150.746541263663
12001,12405,56,Motor Vehicle,-33.8533650602052,151.114948338752,-33.7842426080645,150.785910102826
12001,12405,3,Other,-33.8533650602052,151.114948338752,-33.7842426080645,150.785910102826
12001,12501,1117,Motor Vehicle,-33.8533650602052,151.114948338752,-33.8554865944216,151.045314427947
12001,12501,120,Other,-33.8533650602052,151.114948338752,-33.8554865944216,151.045314427947
12001,12501,35,Physical Activity,-33.8533650602052,151.114948338752,-33.8554865944216,151.045314427947
12001,12501,88,Public Transport,-33.8533650602052,151.114948338752,-33.8554865944216,151.045314427947
12001,12502,3,At Home,-33.8533650602052,151.114948338752,-33.7929597375501,151.046543950111
12001,12502,260,Motor Vehicle,-33.8533650602052,151.114948338752,-33.7929597375501,151.046543950111
12001,12502,22,Other,-33.8533650602052,151.114948338752,-33.7929597375501,151.046543950111
12001,12502,6,Physical Activity,-33.8533650602052,151.114948338752,-33.7929597375501,151.046543950111
12001,12502,22,Public Transport,-33.8533650602052,151.114948338752,-33.7929597375501,151.046543950111
12001,12503,3,At Home,-33.8533650602052,151.114948338752,-33.8481721176125,150.973807285962
12001,12503,430,Motor Vehicle,-33.8533650602052,151.114948338752,-33.8481721176125,150.973807285962
12001,12503,25,Other,-33.8533650602052,151.114948338752,-33.8481721176125,150.973807285962
12001,12503,3,Physical Activity,-33.8533650602052,151.114948338752,-33.8481721176125,150.973807285962
12001,12503,28,Public Transport,-33.8533650602052,151.114948338752,-33.8481721176125,150.973807285962
12001,12504,9,At Home,-33.8533650602052,151.114948338752,-33.7973530423662,150.992089032302
12001,12504,910,Motor Vehicle,-33.8533650602052,151.114948338752,-33.7973530423662,150.992089032302
12001,12504,101,Other,-33.8533650602052,151.114948338752,-33.7973530423662,150.992089032302
12001,12504,6,Physical Activity,-33.8533650602052,151.114948338752,-33.7973530423662,150.992089032302
12001,12504,194,Public Transport,-33.8533650602052,151.114948338752,-33.7973530423662,150.992089032302
12001,12601,90,Motor Vehicle,-33.8533650602052,151.114948338752,-33.7541973764,151.073703949509
12001,12601,15,Other,-33.8533650602052,151.114948338752,-33.7541973764,151.073703949509
12001,12601,24,Public Transport,-33.8533650602052,151.114948338752,-33.7541973764,151.073703949509
12001,12602,22,At Home,-33.8533650602052,151.114948338752,-33.8029422827192,151.113550826169
12001,12602,1703,Motor Vehicle,-33.8533650602052,151.114948338752,-33.8029422827192,151.113550826169
12001,12602,213,Other,-33.8533650602052,151.114948338752,-33.8029422827192,151.113550826169
12001,12602,42,Physical Activity,-33.8533650602052,151.114948338752,-33.8029422827192,151.113550826169
12001,12602,262,Public Transport,-33.8533650602052,151.114948338752,-33.8029422827192,151.113550826169
12001,12701,22,Motor Vehicle,-33.8533650602052,151.114948338752,-33.9470686703879,150.747206476496
12001,12701,6,Other,-33.8533650602052,151.114948338752,-33.9470686703879,150.747206476496
12001,12702,312,Motor Vehicle,-33.8533650602052,151.114948338752,-33.8621099428901,150.869363714094
12001,12702,29,Other,-33.8533650602052,151.114948338752,-33.8621099428901,150.869363714094
12001,12702,16,Public Transport,-33.8533650602052,151.114948338752,-33.8621099428901,150.869363714094
12001,12703,233,Motor Vehicle,-33.8533650602052,151.114948338752,-33.9687129624376,150.93066690772
12001,12703,31,Other,-33.8533650602052,151.114948338752,-33.9687129624376,150.93066690772
12001,12703,3,Physical Activity,-33.8533650602052,151.114948338752,-33.9687129624376,150.93066690772
12001,12703,9,Public Transport,-33.8533650602052,151.114948338752,-33.9687129624376,150.93066690772
12001,12801,56,Motor Vehicle,-33.8533650602052,151.114948338752,-34.0358744147225,151.144055979212
12001,12801,17,Other,-33.8533650602052,151.114948338752,-34.0358744147225,151.144055979212
12001,12802,28,Motor Vehicle,-33.8533650602052,151.114948338752,-34.0845129515613,151.044371873406
12001,12802,4,Other,-33.8533650602052,151.114948338752,-34.0845129515613,151.044371873406
12002,10201,3,At Home,-33.8705153662709,151.167939813105,-33.3654178370037,151.218166624468
12002,10201,3,Motor Vehicle,-33.8705153662709,151.167939813105,-33.3654178370037,151.218166624468
12002,10201,3,Other,-33.8705153662709,151.167939813105,-33.3654178370037,151.218166624468
12002,10201,3,Public Transport,-33.8705153662709,151.167939813105,-33.3654178370037,151.218166624468
12002,10601,5,Motor Vehicle,-33.8705153662709,151.167939813105,-32.623794733439,151.224207132644
12002,10601,4,Physical Activity,-33.8705153662709,151.167939813105,-32.623794733439,151.224207132644
12002,10602,5,At Home,-33.8705153662709,151.167939813105,-32.7097666876091,151.548731554685
12002,10602,3,Motor Vehicle,-33.8705153662709,151.167939813105,-32.7097666876091,151.548731554685
12002,10603,3,Other,-33.8705153662709,151.167939813105,-32.6974250296331,151.903557157689
12002,10701,7,Motor Vehicle,-33.8705153662709,151.167939813105,-34.4880969623116,150.799230045439
12002,10703,3,Motor Vehicle,-33.8705153662709,151.167939813105,-34.6478532959603,150.76647968206
12002,10704,3,At Home,-33.8705153662709,151.167939813105,-34.252073499099,150.932031199169
12002,10704,10,Motor Vehicle,-33.8705153662709,151.167939813105,-34.252073499099,150.932031199169
12002,10704,3,Other,-33.8705153662709,151.167939813105,-34.252073499099,150.932031199169
12002,10704,3,Physical Activity,-33.8705153662709,151.167939813105,-34.252073499099,150.932031199169
12002,11102,3,Motor Vehicle,-33.8705153662709,151.167939813105,-33.0445004310488,151.493708994439
12002,11103,11,Motor Vehicle,-33.8705153662709,151.167939813105,-32.8733620561585,151.710306815467
12002,11103,3,Physical Activity,-33.8705153662709,151.167939813105,-32.8733620561585,151.710306815467
12002,11103,3,Public Transport,-33.8705153662709,151.167939813105,-32.8733620561585,151.710306815467
12002,11401,3,Motor Vehicle,-33.8705153662709,151.167939813105,-35.0754067171435,150.379720976559
12002,11402,3,At Home,-33.8705153662709,151.167939813105,-34.4932078647714,150.339391345565
12002,11501,125,Motor Vehicle,-33.8705153662709,151.167939813105,-33.7305925964078,150.995274285666
12002,11501,13,Other,-33.8705153662709,151.167939813105,-33.7305925964078,150.995274285666
12002,11501,12,Public Transport,-33.8705153662709,151.167939813105,-33.7305925964078,150.995274285666
12002,11502,3,At Home,-33.8705153662709,151.167939813105,-33.5475056657738,151.014755063298
12002,11502,12,Motor Vehicle,-33.8705153662709,151.167939813105,-33.5475056657738,151.014755063298
12002,11502,3,Other,-33.8705153662709,151.167939813105,-33.5475056657738,151.014755063298
12002,11601,82,Motor Vehicle,-33.8705153662709,151.167939813105,-33.7690007955044,150.908501108425
12002,11601,10,Other,-33.8705153662709,151.167939813105,-33.7690007955044,150.908501108425
12002,11601,3,Physical Activity,-33.8705153662709,151.167939813105,-33.7690007955044,150.908501108425
12002,11601,5,Public Transport,-33.8705153662709,151.167939813105,-33.7690007955044,150.908501108425
12002,11602,12,Motor Vehicle,-33.8705153662709,151.167939813105,-33.6987501462388,150.861082383034
12002,11603,92,Motor Vehicle,-33.8705153662709,151.167939813105,-33.7747508859066,150.838856555676
12002,11603,9,Other,-33.8705153662709,151.167939813105,-33.7747508859066,150.838856555676
12002,11603,3,Physical Activity,-33.8705153662709,151.167939813105,-33.7747508859066,150.838856555676
12002,11701,3,At Home,-33.8705153662709,151.167939813105,-33.9454116150596,151.200191274438
12002,11701,451,Motor Vehicle,-33.8705153662709,151.167939813105,-33.9454116150596,151.200191274438
12002,11701,85,Other,-33.8705153662709,151.167939813105,-33.9454116150596,151.200191274438
12002,11701,61,Public Transport,-33.8705153662709,151.167939813105,-33.9454116150596,151.200191274438
12002,11702,340,Motor Vehicle,-33.8705153662709,151.167939813105,-33.9101069441191,151.161279704267
12002,11702,55,Other,-33.8705153662709,151.167939813105,-33.9101069441191,151.161279704267
12002,11702,53,Physical Activity,-33.8705153662709,151.167939813105,-33.9101069441191,151.161279704267
12002,11702,59,Public Transport,-33.8705153662709,151.167939813105,-33.9101069441191,151.161279704267
12002,11703,156,At Home,-33.8705153662709,151.167939813105,-33.8891033723234,151.199670555568
12002,11703,3887,Motor Vehicle,-33.8705153662709,151.167939813105,-33.8891033723234,151.199670555568
12002,11703,1221,Other,-33.8705153662709,151.167939813105,-33.8891033723234,151.199670555568
12002,11703,1007,Physical Activity,-33.8705153662709,151.167939813105,-33.8891033723234,151.199670555568
12002,11703,6783,Public Transport,-33.8705153662709,151.167939813105,-33.8891033723234,151.199670555568
12002,11801,6,At Home,-33.8705153662709,151.167939813105,-33.8823560154136,151.255525315745
12002,11801,389,Motor Vehicle,-33.8705153662709,151.167939813105,-33.8823560154136,151.255525315745
12002,11801,65,Other,-33.8705153662709,151.167939813105,-33.8823560154136,151.255525315745
12002,11801,24,Physical Activity,-33.8705153662709,151.167939813105,-33.8823560154136,151.255525315745
12002,11801,133,Public Transport,-33.8705153662709,151.167939813105,-33.8823560154136,151.255525315745
12002,11802,7,At Home,-33.8705153662709,151.167939813105,-33.9434866235128,151.242152984931
12002,11802,279,Motor Vehicle,-33.8705153662709,151.167939813105,-33.9434866235128,151.242152984931
12002,11802,42,Other,-33.8705153662709,151.167939813105,-33.9434866235128,151.242152984931
12002,11802,13,Physical Activity,-33.8705153662709,151.167939813105,-33.9434866235128,151.242152984931
12002,11802,95,Public Transport,-33.8705153662709,151.167939813105,-33.9434866235128,151.242152984931
12002,11901,209,Motor Vehicle,-33.8705153662709,151.167939813105,-33.9275615937553,151.014782918924
12002,11901,20,Other,-33.8705153662709,151.167939813105,-33.9275615937553,151.014782918924
12002,11901,8,Physical Activity,-33.8705153662709,151.167939813105,-33.9275615937553,151.014782918924
12002,11901,3,Public Transport,-33.8705153662709,151.167939813105,-33.9275615937553,151.014782918924
12002,11902,97,Motor Vehicle,-33.8705153662709,151.167939813105,-33.9242469068868,151.089305371548
12002,11902,7,Other,-33.8705153662709,151.167939813105,-33.9242469068868,151.089305371548
12002,11902,17,Public Transport,-33.8705153662709,151.167939813105,-33.9242469068868,151.089305371548
12002,11903,42,Motor Vehicle,-33.8705153662709,151.167939813105,-33.9692086007189,151.077817320245
12002,11903,17,Other,-33.8705153662709,151.167939813105,-33.9692086007189,151.077817320245
12002,11903,6,Public Transport,-33.8705153662709,151.167939813105,-33.9692086007189,151.077817320245
12002,11904,98,Motor Vehicle,-33.8705153662709,151.167939813105,-33.9596663180164,151.133092511526
12002,11904,9,Other,-33.8705153662709,151.167939813105,-33.9596663180164,151.133092511526
12002,11904,23,Public Transport,-33.8705153662709,151.167939813105,-33.9596663180164,151.133092511526
12002,12001,3,At Home,-33.8705153662709,151.167939813105,-33.8533650602052,151.114948338752
12002,12001,532,Motor Vehicle,-33.8705153662709,151.167939813105,-33.8533650602052,151.114948338752
12002,12001,97,Other,-33.8705153662709,151.167939813105,-33.8533650602052,151.114948338752
12002,12001,27,Physical Activity,-33.8705153662709,151.167939813105,-33.8533650602052,151.114948338752
12002,12001,63,Public Transport,-33.8705153662709,151.167939813105,-33.8533650602052,151.114948338752
12002,12002,1476,At Home,-33.8705153662709,151.167939813105,-33.8705153662709,151.167939813105
12002,12002,1880,Motor Vehicle,-33.8705153662709,151.167939813105,-33.8705153662709,151.167939813105
12002,12002,586,Other,-33.8705153662709,151.167939813105,-33.8705153662709,151.167939813105
12002,12002,1088,Physical Activity,-33.8705153662709,151.167939813105,-33.8705153662709,151.167939813105
12002,12002,357,Public Transport,-33.8705153662709,151.167939813105,-33.8705153662709,151.167939813105
12002,12003,9,At Home,-33.8705153662709,151.167939813105,-33.8857769634369,151.105689954718
12002,12003,532,Motor Vehicle,-33.8705153662709,151.167939813105,-33.8857769634369,151.105689954718
12002,12003,114,Other,-33.8705153662709,151.167939813105,-33.8857769634369,151.105689954718
12002,12003,34,Physical Activity,-33.8705153662709,151.167939813105,-33.8857769634369,151.105689954718
12002,12003,118,Public Transport,-33.8705153662709,151.167939813105,-33.8857769634369,151.105689954718
12002,12101,9,At Home,-33.8705153662709,151.167939813105,-33.8071838005107,151.186877978662
12002,12101,688,Motor Vehicle,-33.8705153662709,151.167939813105,-33.8071838005107,151.186877978662
12002,12101,101,Other,-33.8705153662709,151.167939813105,-33.8071838005107,151.186877978662
12002,12101,22,Physical Activity,-33.8705153662709,151.167939813105,-33.8071838005107,151.186877978662
12002,12101,196,Public Transport,-33.8705153662709,151.167939813105,-33.8071838005107,151.186877978662
12002,12102,46,Motor Vehicle,-33.8705153662709,151.167939813105,-33.6219462774858,151.149688875005
12002,12102,3,Public Transport,-33.8705153662709,151.167939813105,-33.6219462774858,151.149688875005
12002,12103,103,Motor Vehicle,-33.8705153662709,151.167939813105,-33.7347165093735,151.150972089722
12002,12103,13,Other,-33.8705153662709,151.167939813105,-33.7347165093735,151.150972089722
12002,12103,10,Public Transport,-33.8705153662709,151.167939813105,-33.7347165093735,151.150972089722
12002,12104,18,At Home,-33.8705153662709,151.167939813105,-33.8312879347314,151.226878575583
12002,12104,668,Motor Vehicle,-33.8705153662709,151.167939813105,-33.8312879347314,151.226878575583
12002,12104,112,Other,-33.8705153662709,151.167939813105,-33.8312879347314,151.226878575583
12002,12104,57,Physical Activity,-33.8705153662709,151.167939813105,-33.8312879347314,151.226878575583
12002,12104,524,Public Transport,-33.8705153662709,151.167939813105,-33.8312879347314,151.226878575583
12002,12201,24,Motor Vehicle,-33.8705153662709,151.167939813105,-33.8002745028312,151.269980926513
12002,12201,4,Other,-33.8705153662709,151.167939813105,-33.8002745028312,151.269980926513
12002,12201,8,Public Transport,-33.8705153662709,151.167939813105,-33.8002745028312,151.269980926513
12002,12202,21,Motor Vehicle,-33.8705153662709,151.167939813105,-33.6398197181127,151.279287309094
12002,12202,3,Other,-33.8705153662709,151.167939813105,-33.6398197181127,151.279287309094
12002,12202,3,Public Transport,-33.8705153662709,151.167939813105,-33.6398197181127,151.279287309094
12002,12203,3,At Home,-33.8705153662709,151.167939813105,-33.7101675574682,151.229768250685
12002,12203,131,Motor Vehicle,-33.8705153662709,151.167939813105,-33.7101675574682,151.229768250685
12002,12203,3,Other,-33.8705153662709,151.167939813105,-33.7101675574682,151.229768250685
12002,12203,3,Physical Activity,-33.8705153662709,151.167939813105,-33.7101675574682,151.229768250685
12002,12203,19,Public Transport,-33.8705153662709,151.167939813105,-33.7101675574682,151.229768250685
12002,12301,11,Motor Vehicle,-33.8705153662709,151.167939813105,-34.0552610782984,150.719745897923
12002,12301,3,Other,-33.8705153662709,151.167939813105,-34.0552610782984,150.719745897923
12002,12302,36,Motor Vehicle,-33.8705153662709,151.167939813105,-34.078120545458,150.85353303744
12002,12302,7,Other,-33.8705153662709,151.167939813105,-34.078120545458,150.85353303744
12002,12302,3,Public Transport,-33.8705153662709,151.167939813105,-34.078120545458,150.85353303744
12002,12303,3,Other,-33.8705153662709,151.167939813105,-34.14543776574,150.612559037094
12002,12401,12,Motor Vehicle,-33.8705153662709,151.167939813105,-33.6370067871707,150.425791334756
12002,12401,3,Other,-33.8705153662709,151.167939813105,-33.6370067871707,150.425791334756
12002,12403,4,At Home,-33.8705153662709,151.167939813105,-33.8114269982528,150.678777279019
12002,12403,34,Motor Vehicle,-33.8705153662709,151.167939813105,-33.8114269982528,150.678777279019
12002,12404,16,Motor Vehicle,-33.8705153662709,151.167939813105,-33.6239588232779,150.746541263663
12002,12405,18,Motor Vehicle,-33.8705153662709,151.167939813105,-33.7842426080645,150.785910102826
12002,12501,379,Motor Vehicle,-33.8705153662709,151.167939813105,-33.8554865944216,151.045314427947
12002,12501,16,Other,-33.8705153662709,151.167939813105,-33.8554865944216,151.045314427947
12002,12501,3,Physical Activity,-33.8705153662709,151.167939813105,-33.8554865944216,151.045314427947
12002,12501,39,Public Transport,-33.8705153662709,151.167939813105,-33.8554865944216,151.045314427947
12002,12502,3,At Home,-33.8705153662709,151.167939813105,-33.7929597375501,151.046543950111
12002,12502,135,Motor Vehicle,-33.8705153662709,151.167939813105,-33.7929597375501,151.046543950111
12002,12502,18,Other,-33.8705153662709,151.167939813105,-33.7929597375501,151.046543950111
12002,12502,10,Public Transport,-33.8705153662709,151.167939813105,-33.7929597375501,151.046543950111
12002,12503,3,At Home,-33.8705153662709,151.167939813105,-33.8481721176125,150.973807285962
12002,12503,128,Motor Vehicle,-33.8705153662709,151.167939813105,-33.8481721176125,150.973807285962
12002,12503,15,Other,-33.8705153662709,151.167939813105,-33.8481721176125,150.973807285962
12002,12503,4,Public Transport,-33.8705153662709,151.167939813105,-33.8481721176125,150.973807285962
12002,12504,3,At Home,-33.8705153662709,151.167939813105,-33.7973530423662,150.992089032302
12002,12504,401,Motor Vehicle,-33.8705153662709,151.167939813105,-33.7973530423662,150.992089032302
12002,12504,48,Other,-33.8705153662709,151.167939813105,-33.7973530423662,150.992089032302
12002,12504,10,Physical Activity,-33.8705153662709,151.167939813105,-33.7973530423662,150.992089032302
12002,12504,103,Public Transport,-33.8705153662709,151.167939813105,-33.7973530423662,150.992089032302
12002,12601,73,Motor Vehicle,-33.8705153662709,151.167939813105,-33.7541973764,151.073703949509
12002,12601,4,Other,-33.8705153662709,151.167939813105,-33.7541973764,151.073703949509
12002,12601,5,Public Transport,-33.8705153662709,151.167939813105,-33.7541973764,151.073703949509
12002,12602,26,At Home,-33.8705153662709,151.167939813105,-33.8029422827192,151.113550826169
12002,12602,933,Motor Vehicle,-33.8705153662709,151.167939813105,-33.8029422827192,151.113550826169
12002,12602,83,Other,-33.8705153662709,151.167939813105,-33.8029422827192,151.113550826169
12002,12602,14,Physical Activity,-33.8705153662709,151.167939813105,-33.8029422827192,151.113550826169
12002,12602,151,Public Transport,-33.8705153662709,151.167939813105,-33.8029422827192,151.113550826169
12002,12702,80,Motor Vehicle,-33.8705153662709,151.167939813105,-33.8621099428901,150.869363714094
12002,12702,6,Other,-33.8705153662709,151.167939813105,-33.8621099428901,150.869363714094
12002,12702,13,Public Transport,-33.8705153662709,151.167939813105,-33.8621099428901,150.869363714094
12002,12703,3,At Home,-33.8705153662709,151.167939813105,-33.9687129624376,150.93066690772
12002,12703,97,Motor Vehicle,-33.8705153662709,151.167939813105,-33.9687129624376,150.93066690772
12002,12703,7,Other,-33.8705153662709,151.167939813105,-33.9687129624376,150.93066690772
12002,12703,9,Public Transport,-33.8705153662709,151.167939813105,-33.9687129624376,150.93066690772
12002,12801,43,Motor Vehicle,-33.8705153662709,151.167939813105,-34.0358744147225,151.144055979212
12002,12801,8,Other,-33.8705153662709,151.167939813105,-34.0358744147225,151.144055979212
12002,12802,32,Motor Vehicle,-33.8705153662709,151.167939813105,-34.0845129515613,151.044371873406
12002,12802,5,Public Transport,-33.8705153662709,151.167939813105,-34.0845129515613,151.044371873406
12003,10201,26,Motor Vehicle,-33.8857769634369,151.105689954718,-33.3654178370037,151.218166624468
12003,10201,7,Other,-33.8857769634369,151.105689954718,-33.3654178370037,151.218166624468
12003,10201,3,Physical Activity,-33.8857769634369,151.105689954718,-33.3654178370037,151.218166624468
12003,10201,15,Public Transport,-33.8857769634369,151.105689954718,-33.3654178370037,151.218166624468
12003,10202,10,Motor Vehicle,-33.8857769634369,151.105689954718,-33.2258189296388,151.381697628743
12003,10202,3,Other,-33.8857769634369,151.105689954718,-33.2258189296388,151.381697628743
12003,10202,10,Public Transport,-33.8857769634369,151.105689954718,-33.2258189296388,151.381697628743
12003,10601,4,Motor Vehicle,-33.8857769634369,151.105689954718,-32.623794733439,151.224207132644
12003,10601,3,Public Transport,-33.8857769634369,151.105689954718,-32.623794733439,151.224207132644
12003,10603,3,Other,-33.8857769634369,151.105689954718,-32.6974250296331,151.903557157689
12003,10603,3,Physical Activity,-33.8857769634369,151.105689954718,-32.6974250296331,151.903557157689
12003,10701,14,Motor Vehicle,-33.8857769634369,151.105689954718,-34.4880969623116,150.799230045439
12003,10703,3,Motor Vehicle,-33.8857769634369,151.105689954718,-34.6478532959603,150.76647968206
12003,10703,3,Public Transport,-33.8857769634369,151.105689954718,-34.6478532959603,150.76647968206
12003,10704,32,Motor Vehicle,-33.8857769634369,151.105689954718,-34.252073499099,150.932031199169
12003,10704,3,Other,-33.8857769634369,151.105689954718,-34.252073499099,150.932031199169
12003,10704,13,Public Transport,-33.8857769634369,151.105689954718,-34.252073499099,150.932031199169
12003,11101,3,Motor Vehicle,-33.8857769634369,151.105689954718,-33.0205454177941,151.661567991841
12003,11101,4,Physical Activity,-33.8857769634369,151.105689954718,-33.0205454177941,151.661567991841
12003,11102,3,Public Transport,-33.8857769634369,151.105689954718,-33.0445004310488,151.493708994439
12003,11103,4,At Home,-33.8857769634369,151.105689954718,-32.8733620561585,151.710306815467
12003,11103,6,Motor Vehicle,-33.8857769634369,151.105689954718,-32.8733620561585,151.710306815467
12003,11103,3,Physical Activity,-33.8857769634369,151.105689954718,-32.8733620561585,151.710306815467
12003,11401,6,Motor Vehicle,-33.8857769634369,151.105689954718,-35.0754067171435,150.379720976559
12003,11401,7,Other,-33.8857769634369,151.105689954718,-35.0754067171435,150.379720976559
12003,11402,8,Other,-33.8857769634369,151.105689954718,-34.4932078647714,150.339391345565
12003,11501,13,At Home,-33.8857769634369,151.105689954718,-33.7305925964078,150.995274285666
12003,11501,331,Motor Vehicle,-33.8857769634369,151.105689954718,-33.7305925964078,150.995274285666
12003,11501,19,Other,-33.8857769634369,151.105689954718,-33.7305925964078,150.995274285666
12003,11501,3,Physical Activity,-33.8857769634369,151.105689954718,-33.7305925964078,150.995274285666
12003,11501,76,Public Transport,-33.8857769634369,151.105689954718,-33.7305925964078,150.995274285666
12003,11502,17,Motor Vehicle,-33.8857769634369,151.105689954718,-33.5475056657738,151.014755063298
12003,11504,13,Motor Vehicle,-33.8857769634369,151.105689954718,-33.6212447969262,150.893031622539
12003,11504,16,Public Transport,-33.8857769634369,151.105689954718,-33.6212447969262,150.893031622539
12003,11601,251,Motor Vehicle,-33.8857769634369,151.105689954718,-33.7690007955044,150.908501108425
12003,11601,36,Other,-33.8857769634369,151.105689954718,-33.7690007955044,150.908501108425
12003,11601,3,Physical Activity,-33.8857769634369,151.105689954718,-33.7690007955044,150.908501108425
12003,11601,68,Public Transport,-33.8857769634369,151.105689954718,-33.7690007955044,150.908501108425
12003,11602,25,Motor Vehicle,-33.8857769634369,151.105689954718,-33.6987501462388,150.861082383034
12003,11602,3,Other,-33.8857769634369,151.105689954718,-33.6987501462388,150.861082383034
